Application mode,Application order,Course,Father's qualification,Mother's occupation,Father's occupation,Displaced,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),GDP,units_approved_rate_1st,units_approved_rate_2nd,Target_Graduate
12,1,6,27,3,6,0,1,1,1,0,26,5,11,4,12,0,0,5,10,2,12,1,0.5246220369680633,0.46259833698525105,0
8,3,15,27,5,10,0,0,1,0,0,36,6,6,6,13,0,0,6,6,6,13,1,1.0038992732819942,1.0044300263987123,1
4,4,17,27,6,8,0,0,1,0,0,43,7,7,9,12,0,0,16,9,4,11,3,1.0083128439448792,0.9965857316397783,1
1,2,15,14,10,10,1,0,1,0,0,18,6,6,6,14,0,0,6,6,6,11,3,0.9971693429917237,0.9966499004670988,1
14,3,5,1,5,11,1,1,1,1,0,18,5,13,5,10,0,0,5,8,2,11,0,0.6562620951583009,0.817752476980956,0
1,4,12,14,10,9,0,0,1,0,1,24,7,9,7,13,0,0,8,8,8,14,1,0.8525713063416628,1.0042166157025836,1
14,1,4,14,1,22,0,0,1,0,0,25,6,6,3,0,2,0,6,5,0,0,0,0.16815424634212428,0.00030823215365138873,0
12,1,15,27,10,5,0,0,1,0,0,19,6,6,6,15,0,0,6,6,6,13,1,1.0001673318972801,0.39964182580740304,1
1,1,12,1,6,9,0,1,1,1,0,29,7,14,6,12,0,0,8,10,8,13,0,0.8515273843300916,0.8306732005755499,1
8,1,7,3,4,5,0,0,1,1,0,31,7,10,5,10,0,1,8,8,5,13,0,1.0028973037229083,0.39357901126045813,0
12,2,3,24,7,10,1,0,1,1,0,25,5,6,0,0,0,0,5,6,0,0,0,-0.019276653052941226,0.001280051520523611,0
8,2,8,14,3,11,1,0,1,0,1,18,6,6,6,12,0,0,6,5,6,14,3,1.0014294680405735,0.9978165017349298,1
16,1,5,1,16,43,0,0,1,1,0,25,6,9,5,12,0,2,6,12,5,13,3,0.9904134922231757,0.8248670759856334,0
1,2,11,1,5,9,0,0,1,1,0,21,6,6,0,0,0,0,6,6,0,0,0,0.006720410213912638,-0.0028797619703319808,0
15,1,4,5,13,10,1,0,1,1,0,20,15,7,6,13,0,10,11,12,5,14,-4,0.9967957115230315,0.998610832039717,1
1,1,10,10,6,2,1,1,1,0,0,19,6,11,5,12,0,0,6,11,3,12,0,0.48986183753438983,0.8450364659038889,1
1,3,12,1,2,11,0,0,1,1,0,23,0,6,0,0,0,0,6,0,0,0,0,-0.01567607369512943,-0.01616784593387479,0
12,1,3,28,10,10,0,0,1,0,0,34,3,0,0,0,0,0,5,6,0,0,0,-0.012605352985037557,0.026825802235650044,0
17,1,5,5,16,10,1,0,1,0,0,26,14,19,15,13,2,14,11,11,11,11,3,0.9998287866224304,0.9920838238438368,1
15,1,10,27,29,10,0,1,1,1,1,25,6,8,6,13,0,0,6,7,5,12,0,0.6214175108341412,0.8604090409612892,1
1,1,12,14,10,10,1,0,1,1,0,18,8,8,7,12,0,0,8,8,7,13,-3,0.8920528393631788,0.8529273476475314,1
12,1,12,27,8,3,0,0,1,1,0,19,10,17,10,15,0,10,11,15,13,12,1,0.5072033398843149,0.44669898242334993,0
8,2,12,27,6,10,1,0,1,0,0,20,8,11,7,12,0,0,8,8,7,11,0,0.8558553219004137,0.85065832071675,1
1,3,9,14,7,9,1,0,1,0,0,19,5,8,3,13,0,0,5,5,0,11,0,0.9994235948684147,0.2753377731191219,1
15,1,8,10,3,5,0,0,1,1,0,21,6,8,4,13,0,0,8,11,4,10,3,0.5447453967474462,0.6589778461892969,0
17,1,12,14,6,10,0,1,1,1,0,25,11,28,16,13,2,9,11,12,11,11,-4,0.8984702760074145,0.7064243579825248,0
1,2,3,27,10,2,1,0,1,1,0,23,7,6,0,0,0,0,6,6,0,0,0,0.021043979945842086,0.016231883060915414,0
14,1,12,28,18,12,0,0,1,1,0,26,5,9,0,10,0,0,5,9,3,0,0,0.16882785641046544,0.00159286396338052,1
1,1,3,14,6,3,0,1,1,0,0,19,6,14,3,12,0,2,14,12,5,13,3,1.0028801830004452,0.6348499044072085,0
1,1,9,1,10,2,0,0,1,1,0,23,5,12,2,10,0,0,5,10,2,11,3,0.48342785367013213,0.6114866326432133,0
1,1,10,14,10,10,0,0,1,0,0,18,6,10,6,12,0,0,6,8,6,13,1,0.8544843955835786,0.9958580473072776,1
12,1,17,3,10,11,0,0,1,1,0,39,5,6,5,13,0,0,5,6,5,13,0,1.0005729684849924,0.9941743983614012,1
12,1,11,3,10,11,0,0,1,1,0,29,6,7,6,15,0,0,6,15,6,12,0,0.9979693551517798,1.0049440270244128,1
1,6,12,14,3,10,1,0,1,0,1,18,8,10,7,13,0,0,8,8,7,13,1,0.8983592674403869,0.8656538129111397,1
8,3,11,14,5,35,1,0,1,0,0,19,6,9,3,10,0,0,6,12,0,11,1,0.5096677050645877,0.48533798119564225,0
4,1,2,27,10,2,1,0,1,0,0,20,6,0,0,0,0,0,0,0,0,0,-4,0.002449026082557911,0.0082781934117581,0
1,1,17,28,10,10,0,0,1,0,0,39,5,7,5,11,0,0,5,6,5,11,-1,0.9963710238274246,0.8238207020130895,1
15,1,6,4,5,22,0,0,1,1,0,18,6,14,2,11,0,10,6,11,5,11,3,0.1980681939199139,0.6439918359507166,0
12,1,3,27,10,2,0,0,1,0,0,40,6,10,2,11,0,1,6,11,2,10,1,0.4399401023413137,0.227196514601845,0
14,1,8,14,19,5,1,0,1,1,0,24,4,0,3,0,6,0,4,8,0,0,0,-0.011594163302262718,0.002092869794756755,0
12,1,3,14,10,2,0,0,1,1,0,36,6,12,0,13,0,0,7,7,0,0,0,0.016961333580856774,0.02040041167745312,0
12,1,12,28,10,10,0,0,1,0,1,38,7,8,0,13,0,0,7,7,0,11,0,0.8485104383261853,0.8659788630693713,1
14,1,17,1,1,12,0,0,1,1,0,31,5,13,0,0,0,0,5,7,0,0,0,0.005024391009668934,-0.005692972027051421,1
8,1,15,14,3,5,0,0,1,1,1,25,6,9,5,13,0,0,6,12,5,12,1,0.4085721929477076,0.4325398965249151,0
15,1,10,10,6,5,1,0,1,0,0,30,6,9,3,11,0,0,6,15,3,11,1,0.9873711607607619,0.6008461800931859,0
1,1,11,14,1,9,1,0,1,1,0,19,10,12,5,10,0,4,11,14,5,12,-4,0.8533387520714477,0.45352540888791504,0
1,9,16,28,10,8,1,0,1,0,0,19,6,14,10,10,2,0,6,14,5,11,-3,0.8103926827917708,0.6177699483685462,1
15,2,5,14,5,7,0,0,0,0,0,25,6,7,3,13,0,0,6,9,0,13,0,0.2860894959834237,0.6618733775600851,1
12,1,12,1,4,2,0,0,1,1,0,18,7,10,7,14,0,0,8,9,8,13,0,0.8389451819576952,0.8655262295175054,0
12,1,17,27,10,10,0,0,1,0,0,41,5,8,5,11,0,0,6,8,5,11,-1,0.8656363346861926,0.7898809405459601,1
14,3,15,1,1,10,0,0,1,0,0,34,6,10,5,12,0,0,5,10,5,10,0,0.9951976866510427,0.8420692875604989,1
1,4,15,28,7,10,1,0,1,1,1,18,6,6,6,13,0,0,6,7,6,12,1,1.0089011280625833,0.9983868610298859,1
1,2,9,27,10,10,0,1,1,1,0,18,5,6,6,13,0,0,5,6,5,13,0,0.9927678033143095,0.9965332416449345,1
12,1,3,27,10,10,0,0,1,1,0,21,7,10,4,13,0,0,6,8,5,11,0,0.8761660282179385,0.8462605079233213,1
8,2,6,14,1,8,1,0,1,1,0,21,6,0,0,0,0,0,6,0,0,0,0,-0.017699159172353755,-5.1893131040837265e-05,0
14,2,2,14,6,11,1,0,1,0,0,25,0,1,0,0,0,0,0,0,0,0,-1,0.008342043100152413,0.0022383085408433675,0
12,1,9,14,10,12,0,0,1,1,0,33,5,12,3,11,1,0,5,8,4,10,-1,0.5275889486929568,0.27565545539480873,0
8,1,14,14,6,6,1,0,1,1,0,18,6,12,4,12,0,0,6,11,3,10,0,0.8344878757635312,0.675053965135751,0
12,1,7,27,10,10,0,0,0,1,0,35,5,6,2,10,0,0,5,7,0,0,-1,0.6129218125289606,-0.020498896293217123,0
15,1,16,14,5,9,1,1,1,0,0,19,6,11,6,13,0,0,6,12,5,11,0,1.0009865828587736,0.6238708960257818,1
4,1,8,14,12,4,0,0,1,0,0,32,5,10,0,0,0,0,6,12,0,0,0,0.01414493339366229,-0.00610462922508511,0
8,1,12,1,4,4,1,0,1,1,1,18,6,7,6,12,0,0,6,7,4,12,1,0.9977579857747251,0.9987282914757483,1
8,2,9,14,10,3,0,0,1,0,0,18,0,0,0,0,0,0,5,5,0,0,-3,-0.026202689933460917,-0.021428457667458743,0
1,4,16,1,4,4,1,0,1,0,0,18,7,7,6,15,0,0,8,7,5,12,0,0.9987053329295809,0.9996456898903441,1
8,4,15,14,4,10,1,0,1,0,0,18,6,6,6,15,0,0,6,7,6,11,0,1.0082958375448465,0.9980559213500322,1
14,1,9,24,1,11,0,0,1,1,0,27,5,5,0,0,0,0,5,5,0,0,0,-0.02476172327211562,-0.006541841274079015,0
1,1,12,27,2,7,0,0,1,1,0,29,7,8,7,12,0,12,8,12,7,14,0,0.8713459205557089,0.8686076762679872,1
12,1,3,27,1,7,0,0,1,0,0,36,6,0,0,0,0,0,6,0,0,0,-3,-0.00397160653646665,0.005383098874179892,0
1,1,12,28,4,7,0,0,1,1,0,19,7,15,7,14,0,5,8,12,8,14,0,0.9954510220860979,0.8370081502126105,1
1,6,2,14,5,11,0,0,1,0,0,18,0,0,0,0,1,0,0,0,0,0,1,0.016868743370146048,0.02126181802463126,0
1,4,15,14,5,10,0,0,1,0,0,19,6,12,6,13,0,0,6,12,5,12,0,0.8543565941585145,0.850439697760475,1
15,1,12,3,5,8,0,0,1,1,0,25,7,10,7,12,0,0,7,11,3,14,0,0.6625721888276989,0.4174210124968049,0
12,1,15,1,1,10,1,0,0,0,0,25,6,9,0,0,0,0,6,7,0,0,0,-0.024687363740686412,-0.010373348003291882,0
12,1,8,1,1,1,0,0,1,1,0,32,5,10,0,0,0,0,6,6,0,0,0,0.0008562019790378158,-0.021078984455261754,0
8,1,8,1,10,10,0,0,1,1,0,20,5,9,5,10,0,0,5,7,5,11,0,0.8373862003707804,0.422750197773108,0
8,1,5,27,6,4,1,0,1,0,0,19,6,6,0,0,0,0,6,1,0,0,0,0.45011397525823316,-0.004159614126541255,0
12,1,3,27,10,10,0,0,1,0,0,32,6,6,5,12,0,0,6,7,5,11,1,0.8333765051316281,0.8034656762997238,0
8,2,5,1,6,9,1,0,1,0,1,20,6,6,6,13,0,0,6,7,6,13,3,0.9980244240960116,0.9998599570183595,1
7,1,6,1,4,3,0,0,0,1,0,19,5,9,2,11,2,0,5,9,3,12,0,0.4667313537367955,0.8392044726706996,0
14,1,12,1,4,8,1,0,1,0,0,30,11,12,2,10,1,0,5,11,2,13,3,0.6905187333828926,0.4580683014054915,0
12,1,3,3,1,5,0,0,1,0,0,28,6,9,6,13,0,0,6,9,5,13,0,1.0052408882986947,0.9849719652995645,0
4,1,9,14,10,12,1,0,1,0,0,20,5,0,0,0,0,0,5,5,0,0,0,-0.015603374053084651,0.010850685968160339,0
8,3,13,1,10,11,1,0,1,0,0,18,0,0,0,0,5,0,0,0,0,0,0,-0.006740729297524559,0.008382006226626486,0
4,1,8,27,10,10,0,0,0,0,0,26,15,18,16,11,0,4,10,12,11,11,0,0.6829017941898697,0.5414353481641407,1
8,2,9,27,8,22,1,0,1,1,0,23,5,0,0,0,0,0,0,0,0,0,-1,-0.004614280137061016,-0.013180387262843412,1
8,2,5,14,5,4,1,0,1,1,0,19,5,10,5,12,0,0,5,8,5,12,1,0.9985077063884236,1.0030340366914403,1
12,1,9,24,1,1,0,0,0,1,0,37,5,6,0,0,1,0,5,6,0,0,0,-0.01455421330283046,-0.008468061927275762,0
12,1,17,14,10,9,0,0,1,1,0,27,5,10,0,0,0,0,5,9,0,0,0,0.28922596544883233,0.00036822360552785034,0
8,3,2,1,1,1,0,0,1,1,0,20,0,0,0,0,0,0,0,0,0,0,-4,-0.0032717708245389894,0.008073114766864536,0
14,1,17,2,4,11,1,1,0,1,0,24,5,8,3,12,0,0,5,12,3,13,0,0.4562479641794265,0.8010280455612651,0
14,4,12,14,4,10,0,0,1,0,1,20,8,8,7,13,0,0,8,9,8,14,0,0.8607704995565352,0.8444348034329019,1
12,1,3,27,10,10,0,0,1,0,1,30,6,8,5,11,0,0,5,7,5,12,-1,0.8543775615009239,0.8238122283514336,1
3,1,5,1,6,7,0,0,1,0,0,21,6,6,6,13,0,0,6,6,6,13,0,1.0014191211780743,0.007092813451699896,0
1,4,6,5,2,4,1,0,1,0,0,19,7,0,0,13,0,0,5,7,0,11,1,0.014990351943584976,0.019396204173999072,0
8,6,7,28,10,8,1,0,1,0,0,19,5,10,3,10,1,0,5,10,2,10,1,0.6281558543787559,0.32665246551293065,0
8,1,11,1,3,11,0,0,1,1,0,18,6,10,3,13,0,0,6,10,5,10,0,0.4346170928706702,0.3578359137684408,0
14,1,6,24,1,10,1,0,0,0,0,18,6,16,2,10,0,1,6,12,3,10,3,0.41610705156553224,0.16878670988132508,0
1,1,5,1,5,11,1,0,1,1,0,36,10,10,10,13,0,0,8,11,7,13,3,1.0081516813961422,0.681337729414337,0
14,1,10,3,5,10,1,0,1,1,0,24,15,16,17,12,0,12,6,20,6,13,-4,1.0072900287996556,0.9991766912151643,1
14,1,12,1,10,8,1,0,1,0,0,27,10,23,10,13,2,10,11,11,15,11,0,0.8663672188398545,0.8472261547856736,1
14,1,12,28,4,10,0,0,1,0,0,18,7,9,6,14,0,0,7,8,0,0,0,0.8495996985299726,0.0071243598217686725,1
14,1,9,8,10,11,0,1,1,0,0,26,16,22,14,11,2,10,12,19,12,11,3,0.6786189465054681,0.6429375081077768,0
1,1,9,1,6,4,1,0,1,1,0,20,6,9,4,10,0,0,6,7,5,11,-3,0.46437841295682186,0.36014384000530997,1
1,1,16,28,6,10,1,0,1,0,0,19,5,21,5,12,0,0,6,12,5,13,3,1.002720693995589,1.0127906560917386,1
14,1,12,14,10,10,0,0,1,0,0,30,8,8,10,12,0,0,8,8,7,11,0,0.9000839373818367,0.8474983289637653,1
14,1,3,4,10,8,0,0,1,1,0,34,6,18,7,13,0,5,11,15,5,11,0,0.8420579703051567,0.6311187821874291,0
14,1,4,10,6,9,1,1,1,1,0,27,11,11,10,11,0,4,11,12,12,11,-1,0.8480035828142884,0.8468215019707025,1
1,3,5,2,1,11,1,0,1,1,0,39,6,6,6,14,0,0,7,7,8,13,0,0.9973297460641337,1.0048175883575636,1
1,2,10,28,10,10,1,0,0,0,1,19,6,8,5,12,0,0,6,7,5,12,1,0.6442749659844964,0.8428615870941768,0
14,1,3,14,7,10,0,0,1,0,0,29,11,19,17,12,2,11,10,14,10,12,0,0.8366918883960686,1.0003084623743423,1
1,3,3,1,5,8,0,0,1,0,0,26,6,5,6,14,0,0,6,6,6,12,0,1.0031987282912258,0.994283495958281,1
13,5,6,14,6,6,1,0,1,0,0,20,5,12,2,10,4,0,7,6,3,13,0,0.836900330882464,0.4298650775248983,0
1,1,12,3,4,6,1,0,1,1,0,18,7,10,7,13,0,0,8,9,7,13,2,0.8472064350324118,0.8629038642555149,0
14,1,9,28,7,11,1,0,1,0,0,24,11,12,16,12,0,11,5,20,12,11,0,1.00125531829308,0.9985066465245137,1
8,3,15,14,4,2,0,0,1,1,0,19,6,14,6,13,0,0,6,9,6,13,3,0.9978832715558854,0.37354871115660077,1
1,3,12,14,10,6,0,0,1,0,1,20,7,7,6,13,0,0,7,7,6,11,-3,0.8392919981496976,1.0049180309597712,1
1,2,2,14,10,9,1,0,1,1,0,19,0,0,0,0,0,0,0,0,0,0,-3,0.0015758599895447237,0.02096925941427648,1
1,1,10,28,10,9,1,0,1,0,1,18,6,6,5,11,0,0,6,6,6,13,1,1.0042938665361902,1.0007478892621429,1
1,2,6,28,10,10,1,0,1,0,0,18,6,1,0,0,0,0,0,0,0,0,0,-0.01532036906077722,0.010009575906451507,0
1,1,2,1,2,10,1,1,0,1,0,20,6,12,3,11,0,0,6,9,2,11,0,0.24279942798161958,0.3196086639570634,1
1,1,12,14,4,11,1,0,1,0,0,18,7,8,6,13,0,0,8,12,8,14,1,0.9997964582892639,0.9969776237819458,1
17,1,6,28,16,42,1,0,1,0,0,23,6,15,14,11,2,9,10,12,12,12,1,0.46552181030188955,0.9996912786915009,1
12,1,12,27,10,10,0,1,1,0,0,30,7,13,7,11,0,0,7,8,7,13,1,0.8857851590639972,0.8670436466984288,0
14,2,4,1,25,9,0,0,1,0,0,21,15,19,10,11,2,9,11,15,9,12,-4,0.8470413081227997,1.0045420125751228,1
9,6,2,14,10,10,1,0,1,0,0,18,0,0,0,0,0,0,0,0,0,0,-3,-0.020265950639056927,0.011875957870837991,0
12,1,3,24,1,2,0,0,0,0,0,30,6,12,2,13,0,0,6,11,2,10,0,0.4817115590657106,0.32779899077374264,0
9,5,9,27,10,8,1,0,0,1,0,19,5,6,0,0,0,0,5,11,0,0,3,-0.024332372243995665,-0.012265631783503449,0
1,6,12,14,4,4,1,0,1,0,0,19,7,10,7,13,0,0,8,8,7,13,0,0.8682982197904805,1.0012457197132565,1
1,2,12,1,4,10,1,0,1,0,0,18,7,12,6,11,0,0,6,9,5,13,0,1.0021866396613495,0.8630894894352462,1
1,1,3,27,10,10,0,0,1,0,0,19,6,6,6,15,0,0,6,6,6,13,0,1.0092585074886549,1.0003826900045463,1
8,3,16,1,5,4,1,0,1,1,0,19,5,7,6,13,0,0,5,6,6,14,0,0.9975127034164442,0.9952681297618695,1
15,2,10,14,8,11,1,0,1,0,0,19,6,10,6,13,0,0,6,12,5,12,0,0.8490738851637896,0.4736616453959732,0
1,3,15,14,10,44,1,0,1,0,0,19,6,6,5,12,0,0,6,6,5,11,0,0.9975299063828053,0.9952136772749948,1
13,1,16,1,8,12,0,0,0,0,0,18,5,0,0,0,0,0,5,6,0,0,0,-0.02150538916416498,0.0019078896112670104,0
14,1,17,2,1,8,0,0,1,0,0,29,5,14,2,11,0,0,5,10,0,10,3,0.4867923354652496,0.9916739901233359,0
4,1,12,27,12,10,0,0,1,0,0,38,10,23,18,13,0,8,7,7,7,14,-4,0.852776399344588,0.8460162697983142,1
14,1,6,1,8,9,0,0,1,1,0,29,8,10,7,10,0,0,8,12,7,13,0,0.6627466510154534,0.845359723616519,0
8,1,9,1,8,4,0,0,1,1,0,19,5,8,2,10,0,0,5,5,2,10,1,0.36164318989621064,0.22512180854559619,1
12,1,12,1,2,11,0,1,0,1,0,29,7,12,2,12,0,0,7,9,2,10,0,0.28352179033791625,0.5031194403352429,0
12,1,3,1,4,10,0,0,1,1,0,43,10,10,14,13,0,2,7,12,5,13,1,1.0023491815869965,0.872110960578768,0
14,1,9,27,10,10,0,0,1,0,0,40,5,10,5,13,0,0,5,7,5,12,2,1.001909263754795,0.9919782180208316,1
8,3,12,1,4,11,1,1,1,1,0,19,7,10,7,14,0,0,8,9,8,14,2,1.0041377597689776,0.9958229004928159,0
8,1,9,27,8,5,1,0,0,1,0,19,5,14,3,10,0,0,5,11,3,10,0,0.6140725375977529,0.4625055176225591,0
8,3,12,14,5,11,1,0,1,0,0,18,7,9,7,13,0,0,8,10,8,14,1,1.002908558851525,0.9992229801937252,0
1,2,9,27,10,11,1,1,1,1,0,21,5,5,0,0,0,0,5,5,0,0,1,-0.026178724292443764,-0.004850381375852426,0
14,2,10,14,10,10,0,0,1,0,0,25,6,15,6,11,0,0,6,6,6,11,-4,1.0002759854710803,0.6224630257310956,1
1,1,9,1,4,10,0,0,1,1,0,19,5,7,7,15,0,0,5,7,3,13,-1,0.8205759749040001,0.9835031609793737,1
14,1,6,28,10,7,0,0,1,0,0,27,5,9,5,11,0,0,5,11,5,11,0,0.8517188017060542,0.8198479155362834,1
12,1,12,14,10,8,0,1,1,1,0,30,7,10,7,12,0,0,7,9,2,14,1,0.5312551047779054,0.8774803166892835,0
8,2,16,14,6,5,1,0,0,1,0,19,6,11,2,10,0,0,6,12,3,10,3,0.5927539223256231,0.2753601819755491,0
1,4,2,1,4,8,1,0,1,1,0,18,0,0,0,0,0,0,0,0,0,0,-4,0.004632250485955888,0.01914468169322976,1
17,4,6,14,5,22,1,0,1,0,0,20,10,9,11,11,2,5,11,11,5,13,3,1.001130887285377,1.0050357179366713,1
1,1,10,14,5,8,1,0,1,0,1,19,5,6,6,13,0,0,6,6,5,13,0,1.0082529260232813,0.9861495372604561,1
14,1,3,10,5,6,1,0,1,0,0,19,6,8,3,10,0,1,6,14,5,11,1,0.4320652838612905,0.479726637125121,0
1,5,10,28,10,4,1,1,1,0,1,18,5,6,3,10,0,0,5,7,3,0,0,0.5920862546411085,-0.018164246219805284,0
1,4,12,28,4,9,1,0,1,0,0,18,8,7,9,13,0,0,8,8,7,13,-4,0.8545728595114889,0.848263463742271,1
8,2,9,14,7,8,1,0,1,0,0,18,5,10,4,10,1,0,5,10,5,11,1,0.43779125704284816,0.6297524266367212,1
1,2,2,27,29,41,1,0,1,0,0,19,6,6,6,13,0,4,6,14,5,10,0,1.003638647488471,0.86095524105385,1
12,1,9,14,10,9,0,0,1,0,0,38,5,6,6,13,0,0,6,8,6,13,1,1.007282723766965,0.9965835815128654,1
8,1,15,14,4,11,0,0,1,0,0,18,6,10,6,13,0,0,6,9,3,14,1,0.9987974560771102,1.0000028496383686,0
12,1,11,28,10,5,0,0,1,0,0,30,6,8,6,12,0,0,7,8,6,12,0,0.862987316364653,0.8687581536685349,1
1,1,12,14,10,10,1,0,1,0,0,21,11,10,11,14,0,4,10,9,8,14,-3,0.859138411478959,0.8532704646632047,1
1,1,8,14,12,9,0,0,1,1,0,18,5,12,2,11,0,0,5,8,2,11,1,0.6016027337648917,0.5786938166095944,0
14,1,2,27,1,11,0,0,1,1,0,24,0,0,0,0,1,0,0,0,0,0,-1,-0.006298609416621388,0.011529089599753396,0
8,1,5,14,5,29,1,0,1,1,0,21,6,11,5,12,0,2,6,14,4,11,0,1.0020095595057594,0.41913417412225595,1
8,4,16,14,6,8,0,0,1,0,0,20,7,7,10,13,0,0,8,11,7,13,0,0.8481353835246354,0.40601136726470866,0
12,1,12,3,10,4,0,1,1,0,0,20,6,7,6,14,0,0,8,7,5,13,0,0.9958175940593799,1.0046845605982995,1
14,1,4,14,6,8,0,0,0,1,0,30,6,12,2,0,0,0,6,11,3,0,0,0.508604267007096,0.010378755022922355,0
4,6,6,14,3,5,0,1,1,1,0,20,7,10,3,11,0,0,7,11,2,10,3,0.4810368608876122,0.39476934428579263,0
1,3,5,14,5,7,1,0,1,0,0,20,6,7,6,13,0,0,6,7,6,13,1,1.0056383222093477,0.9888133209935824,1
1,3,10,14,10,10,0,1,1,0,0,32,6,8,6,11,0,0,6,6,5,12,1,0.9959768042540095,1.0023786710248548,1
14,4,7,28,10,10,1,0,1,1,0,30,5,6,5,11,0,0,5,6,5,11,0,1.0010106217945984,0.9911095652131932,1
14,4,7,1,1,9,0,0,1,1,0,30,5,6,0,0,1,0,5,6,0,0,0,-0.014257930951944267,-0.005372820823311809,0
1,1,13,14,5,3,1,1,1,0,0,28,6,17,6,16,0,2,6,6,6,13,3,0.9924831015581443,1.0045898583188573,1
12,1,3,24,5,7,0,0,1,0,0,23,7,9,0,0,0,0,7,11,0,0,0,0.001023284292080287,0.00638511756253431,0
8,2,12,14,8,9,1,0,1,0,0,19,7,9,6,12,0,0,8,9,7,14,2,0.8334242415822829,0.8466968893297521,1
12,1,3,27,10,9,0,0,1,0,0,50,5,8,2,13,0,0,5,14,0,13,0,0.2667751454463739,0.025448037985525883,0
12,1,12,27,5,7,0,0,1,0,0,18,6,13,4,13,0,0,5,8,3,0,0,-0.013694690084381848,0.010387428371793763,0
12,1,3,14,1,10,0,0,1,1,0,42,6,12,3,11,0,0,6,12,5,10,0,0.6659211217445309,0.30058596023114104,0
8,2,9,28,20,10,0,0,1,1,0,20,5,8,5,13,0,0,5,6,5,13,0,0.99866472022734,0.9999018439636419,1
14,1,9,3,8,8,0,0,0,1,0,24,5,9,3,11,0,0,5,11,3,10,0,0.40463126304297037,0.22153227204571835,0
1,4,7,1,4,10,1,0,1,1,0,19,5,11,4,10,0,0,5,6,4,12,1,0.6539325830888294,0.34371578812926074,1
8,3,15,14,8,8,1,0,1,0,0,19,6,9,6,11,0,0,6,17,6,11,0,1.0000989402520837,1.0101957731151001,1
12,1,7,28,1,1,0,0,0,1,0,32,3,7,0,0,0,0,6,12,0,0,0,-0.03966552578158914,-0.026005275063664984,0
17,1,3,10,1,12,1,0,1,1,0,43,11,25,10,11,0,10,11,17,10,12,3,1.003109034665979,0.45230423347799975,1
1,2,2,1,5,5,1,1,1,1,0,18,0,0,0,0,5,0,0,0,0,0,0,-0.015706209909064586,-0.0028502807753219036,0
1,2,2,28,5,6,1,0,1,0,0,20,6,0,6,11,0,0,6,1,0,12,3,0.830440706600256,0.007804230133347291,1
4,1,4,1,4,8,0,1,1,1,0,22,11,24,16,11,0,4,10,18,10,13,0,1.011316808117032,1.0050402376734264,1
16,4,5,3,6,11,1,0,1,0,0,25,6,6,6,12,0,0,6,7,6,13,0,0.9939581202723669,0.9962522102535979,1
8,1,15,1,8,11,0,0,1,0,0,18,6,10,6,12,0,0,6,6,6,13,2,0.9965626978384987,0.9968130367180926,1
14,1,3,27,10,10,1,0,1,0,1,21,6,14,16,11,0,13,10,18,11,11,-1,0.8768039144729995,0.9956323509390699,1
15,3,10,27,6,9,1,0,1,0,0,20,6,0,3,0,0,0,6,1,1,0,-3,-0.03653342517245565,-0.009656993833884877,0
15,1,3,24,1,2,0,0,0,0,0,31,6,10,2,10,6,1,6,11,0,0,0,0.4544162599471525,0.24001206239604125,0
15,1,4,17,16,24,1,0,1,1,0,23,11,16,2,13,2,4,11,12,12,13,0,0.4604197398442455,0.9954485823334464,0
14,1,12,14,10,4,0,0,1,1,0,29,8,10,7,11,0,0,8,7,7,13,-1,0.8828986091483376,0.8904039452729932,1
4,1,12,3,3,2,0,1,1,1,0,26,10,10,7,14,6,1,11,11,8,15,-4,0.8661441050705719,0.849308358811265,0
15,1,4,1,28,7,1,1,1,0,0,23,11,22,19,11,0,4,11,20,11,11,-4,0.8481856914132331,0.9865821810897214,1
1,2,12,14,10,10,1,0,1,0,0,20,8,8,6,14,0,0,8,8,5,15,0,1.0072159765304929,0.991760445677051,1
8,1,8,28,5,8,0,1,1,0,0,18,5,12,2,13,0,0,5,5,5,13,0,0.9933890088794417,1.0020164386239174,0
14,2,9,27,7,10,1,0,1,1,0,26,5,15,2,10,1,0,6,12,0,11,0,0.4282167364345475,0.31796713256814735,1
4,1,16,1,3,11,0,0,1,0,0,25,10,8,9,14,0,0,8,8,7,13,0,0.8563686491758198,0.8506607565578909,0
12,2,17,27,10,10,1,0,1,0,1,20,5,8,5,11,0,0,5,6,5,11,1,0.8272189165074058,1.0041366065006372,1
16,2,5,14,6,10,1,1,1,0,0,20,6,12,12,13,0,0,6,7,5,12,3,0.9973631819625001,1.0078949473811964,1
1,4,14,14,5,8,1,0,1,0,0,18,6,6,6,13,0,0,6,6,6,13,-4,1.0135843085557383,1.0023025710748024,1
12,1,14,27,6,10,0,0,1,0,1,19,6,6,6,14,0,0,6,7,6,13,0,0.9966730592529088,0.9965791684478837,1
8,3,2,14,6,10,1,0,1,1,0,18,6,0,0,0,0,0,0,1,0,0,-4,-0.030706883211714293,0.015521975946892776,0
8,1,7,2,6,10,1,1,0,1,0,27,5,12,3,10,0,0,5,11,3,10,0,0.6466681538643769,0.4466252811639938,0
