Course,Debtor,Tuition fees up to date,Scholarship holder,Age at enrollment,Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Target_Graduate
12,0,1,0,20,8,8,7,11,8,8,7,11,1
12,0,1,1,19,8,8,7,12,8,8,7,12,1
9,0,0,0,22,5,9,2,10,5,11,1,10,0
10,0,1,0,19,6,7,6,13,6,6,6,13,1
10,0,1,0,36,14,21,13,13,11,16,11,13,1
4,0,1,1,19,6,7,6,15,6,9,6,14,1
10,0,1,0,18,6,9,5,11,6,8,6,12,1
17,0,0,0,40,5,10,0,0,5,5,0,0,0
12,0,1,1,19,7,7,6,12,7,7,6,12,1
12,0,1,0,38,8,12,5,13,8,12,5,13,0
6,0,1,0,32,10,20,4,11,9,13,3,11,0
16,0,1,0,19,6,11,3,10,6,10,5,11,0
5,0,1,0,19,6,6,6,13,6,7,6,13,1
9,0,1,0,35,1,1,0,0,5,0,0,0,0
9,0,1,0,20,5,5,4,12,4,4,2,11,0
16,0,1,0,29,8,10,7,11,8,11,8,11,1
17,0,1,0,29,5,11,5,11,5,10,4,10,0
12,0,1,1,19,8,8,7,12,8,8,7,12,0
12,0,1,1,18,8,8,7,13,8,8,7,13,1
3,1,0,0,25,6,7,6,13,6,6,6,13,1
3,1,0,0,50,6,11,0,0,5,6,0,0,0
9,0,1,0,24,15,17,14,11,14,15,13,12,0
7,0,1,0,18,5,11,0,0,5,8,0,0,0
6,0,1,0,20,6,13,6,15,6,13,5,14,1
4,1,1,1,20,18,19,18,15,13,13,13,14,1
17,0,1,0,21,10,20,6,11,10,17,5,12,0
10,1,1,0,28,8,15,7,11,6,17,1,10,0
11,0,1,1,19,6,6,6,13,6,6,6,13,1
12,0,1,1,18,8,8,8,12,8,8,8,12,1
2,0,1,0,22,0,0,0,0,0,0,0,0,1
4,0,1,0,25,6,6,0,0,6,8,0,0,0
12,0,0,0,37,7,10,5,13,7,9,5,12,0
12,0,0,0,38,7,11,5,12,7,11,4,11,0
14,0,1,0,36,6,13,3,11,6,12,5,11,0
12,0,1,0,18,8,8,7,13,8,8,7,13,1
14,0,0,0,19,5,5,0,0,6,0,0,0,0
8,1,1,0,24,5,13,2,12,5,8,3,12,0
10,0,1,0,20,6,9,5,11,6,9,5,12,1
2,0,1,0,21,0,0,0,0,0,0,0,0,0
17,0,1,0,32,5,5,0,0,5,5,0,0,0
17,0,1,0,39,5,9,0,0,5,5,1,10,0
7,0,0,0,33,5,6,0,0,5,5,0,0,0
14,0,1,1,20,5,5,5,12,5,5,4,10,1
4,0,1,0,19,6,8,6,15,6,10,6,14,1
17,0,0,0,43,5,13,2,11,5,12,3,10,0
17,0,1,0,49,5,7,4,13,5,9,4,11,0
15,0,1,1,18,6,8,6,12,6,6,6,13,1
4,0,1,0,27,6,6,0,0,6,6,0,0,0
9,0,1,1,19,5,8,5,12,5,9,5,13,0
5,1,1,1,45,6,6,6,13,6,6,0,0,0
14,0,0,0,19,6,6,6,13,6,8,6,13,1
4,0,1,1,21,6,15,6,11,6,8,4,11,1
14,0,1,1,18,6,8,6,12,6,7,5,13,1
9,0,1,0,18,5,10,0,0,5,13,0,0,0
11,0,0,0,29,6,12,0,0,6,6,0,0,0
14,0,1,0,19,5,6,5,11,5,5,5,11,1
9,0,1,1,18,5,7,4,11,5,6,4,12,0
5,0,1,1,22,7,7,7,12,9,10,8,12,1
12,0,1,1,18,7,7,7,12,8,11,8,12,0
8,0,1,0,20,6,12,5,12,6,11,2,15,0
2,0,1,0,20,0,0,0,0,0,0,0,0,0
14,1,1,1,29,6,16,1,14,6,7,0,0,0
14,0,1,0,29,5,10,3,11,5,8,4,11,0
15,0,1,0,23,6,15,1,13,6,8,4,11,0
2,1,1,0,19,0,0,0,0,0,0,0,0,0
7,0,1,0,18,5,10,0,0,5,11,1,12,0
11,0,1,0,22,6,13,4,11,6,12,2,12,0
17,1,1,0,34,10,10,7,11,10,10,6,11,0
17,0,1,0,26,5,7,5,12,5,7,5,13,1
2,0,1,0,24,17,19,13,11,17,25,12,11,0
14,0,1,1,17,6,8,6,14,6,8,6,13,1
14,0,1,0,21,5,11,2,10,5,10,3,10,0
17,0,1,0,34,5,5,5,14,5,5,5,14,0
4,0,1,0,19,6,8,6,12,6,9,6,13,1
4,1,0,0,49,12,16,5,11,7,7,5,11,0
12,0,1,0,23,7,14,5,11,7,14,6,12,0
7,0,1,0,18,5,10,4,11,5,9,3,14,0
12,0,1,0,20,7,9,5,12,8,9,7,13,0
14,0,1,0,19,6,6,6,13,6,9,5,13,1
4,0,1,0,24,9,13,8,13,10,12,9,13,0
9,0,1,0,18,5,5,5,13,5,5,5,15,1
11,1,0,0,45,6,12,0,0,6,12,0,0,0
17,0,1,0,30,5,5,2,11,5,5,0,0,0
17,0,1,0,28,15,17,13,12,13,13,9,11,0
17,0,1,0,40,5,0,0,0,5,0,0,0,0
9,0,0,0,32,5,5,0,0,5,9,0,0,0
11,0,1,0,19,6,12,4,12,6,12,4,10,0
5,0,1,0,20,6,7,6,13,6,7,6,12,1
7,0,1,0,18,5,10,1,10,5,7,0,0,0
14,0,0,0,20,6,6,6,11,6,9,2,13,0
17,0,1,0,39,5,7,4,12,5,7,4,12,0
6,0,0,0,19,6,11,5,13,6,11,5,13,0
17,0,1,0,38,5,11,2,10,5,9,3,11,0
12,0,1,1,18,7,7,6,13,7,7,6,13,1
12,0,1,1,18,7,8,7,12,8,8,8,14,1
8,0,1,0,28,5,9,0,0,5,5,0,0,0
14,0,0,0,31,6,14,0,0,6,6,0,0,0
12,0,1,0,23,7,7,6,13,7,7,6,13,1
12,0,1,0,21,7,9,6,12,8,12,5,12,0
10,1,0,0,33,6,8,0,0,5,6,0,0,0
9,0,1,0,22,5,9,3,13,5,9,3,11,0
7,1,1,0,20,5,6,5,16,5,7,5,17,0
14,1,1,0,19,6,7,6,13,6,9,5,13,0
6,0,1,0,20,6,11,6,13,6,7,6,13,1
11,0,1,0,25,6,7,6,11,6,11,4,11,0
4,0,0,0,25,6,0,0,0,6,0,0,0,0
5,0,1,0,19,6,7,6,12,6,8,6,12,0
14,0,1,0,20,5,5,5,12,5,6,4,14,1
12,0,1,0,33,7,7,5,13,7,9,0,0,0
15,0,1,0,19,6,7,6,13,6,8,6,13,1
8,0,1,0,31,5,5,0,0,5,5,0,0,0
7,1,0,0,24,6,6,2,16,7,7,2,16,0
7,1,0,0,23,5,5,0,0,5,5,0,0,0
17,0,0,1,26,5,12,3,10,5,11,3,10,0
5,0,1,0,38,18,18,18,14,18,18,18,14,1
7,0,1,1,20,5,6,5,14,5,7,5,13,1
7,0,1,0,20,5,10,3,13,5,11,5,13,1
6,0,1,0,25,6,0,0,0,6,0,0,0,0
5,0,1,0,19,6,9,5,12,6,10,4,11,1
7,0,1,0,18,5,6,5,16,5,8,5,16,1
17,0,1,0,28,13,13,7,10,11,13,5,10,0
7,0,1,0,18,5,5,0,0,5,5,0,0,0
11,0,1,1,20,6,7,6,13,6,8,6,13,1
8,0,1,0,18,6,7,6,14,6,9,6,14,1
9,0,1,0,19,5,7,5,10,5,6,4,10,1
12,1,1,0,24,8,16,2,10,8,16,2,10,0
6,0,1,0,21,6,0,0,0,6,0,0,0,0
14,0,1,1,20,6,7,6,14,6,6,6,14,1
4,0,1,0,21,6,12,5,13,6,6,5,12,1
13,1,1,0,24,7,7,7,12,8,10,7,13,1
17,0,1,0,27,5,0,0,0,5,0,0,0,0
9,1,0,0,19,5,8,4,12,5,9,5,10,0
3,0,1,0,39,9,10,9,13,7,8,7,13,1
1,0,1,0,25,7,13,2,15,7,12,2,11,0
2,0,0,0,18,0,0,0,0,0,0,0,0,0
5,0,1,0,19,12,12,12,13,12,12,12,13,1
15,0,1,1,21,6,8,5,13,6,6,4,14,1
17,0,1,0,27,5,0,0,0,5,0,0,0,0
9,0,1,0,19,5,6,0,0,5,6,0,0,0
12,0,1,0,18,8,8,7,13,8,8,7,13,0
14,0,1,0,27,12,12,9,12,11,11,6,13,0
15,1,1,0,18,6,6,6,13,6,7,5,11,0
8,0,1,0,19,5,14,2,11,5,8,5,11,0
4,0,1,0,19,6,15,3,13,6,9,1,12,0
4,0,1,0,22,6,12,3,13,6,12,3,12,0
10,0,1,0,18,6,6,6,13,6,6,6,12,1
15,0,1,1,18,6,7,6,12,6,8,5,12,1
9,0,1,0,23,11,18,11,15,6,7,6,14,0
2,1,0,0,20,0,0,0,0,0,0,0,0,0
15,0,1,0,18,6,7,6,13,6,7,6,12,1
15,0,1,0,18,6,6,6,12,6,8,6,12,1
7,0,1,0,18,5,7,5,11,5,9,3,12,0
15,0,1,0,20,6,6,6,11,6,6,6,12,1
15,0,1,0,20,6,6,5,12,6,11,3,12,1
5,0,1,0,21,7,7,5,11,9,9,5,11,0
2,0,1,0,22,0,0,0,0,0,0,0,0,0
7,0,1,0,20,5,7,5,15,5,7,5,14,0
2,1,1,0,19,0,0,0,0,0,0,0,0,0
7,0,1,0,19,5,9,2,12,5,10,3,11,0
14,0,1,0,20,6,9,6,14,6,7,6,13,1
6,0,1,0,19,6,10,4,12,6,16,2,12,0
7,0,1,0,19,5,7,3,12,6,10,2,10,0
7,1,1,0,24,8,8,7,13,6,8,6,11,0
14,1,1,0,18,6,6,3,12,6,11,4,11,0
7,0,0,1,18,5,6,5,15,5,6,5,14,0
10,1,1,0,18,6,7,5,13,6,7,5,11,0
15,0,1,0,18,6,6,6,12,6,6,6,13,1
10,0,1,1,21,6,7,6,13,6,7,6,13,1
6,0,1,0,18,6,13,4,12,6,15,5,11,0
12,0,1,1,18,7,7,7,15,8,8,8,16,1
10,0,1,1,18,6,6,6,13,6,6,6,16,1
3,0,1,0,23,6,8,4,11,6,6,0,0,0
9,0,1,0,21,5,9,3,11,5,9,4,11,1
10,0,1,0,20,6,13,1,10,6,13,1,13,0
3,0,1,0,26,7,15,7,11,6,14,2,11,0
15,0,1,1,18,6,6,6,12,6,10,5,11,0
2,0,1,0,18,0,0,0,0,0,0,0,0,0
14,0,0,1,19,6,6,6,13,6,7,6,14,1
12,0,1,1,20,7,10,6,12,8,9,7,13,1
15,1,0,0,19,6,7,6,12,6,10,2,10,0
10,1,1,0,21,6,8,3,12,6,6,2,12,0
11,0,1,0,33,10,14,9,12,9,14,7,13,1
6,0,1,0,18,5,7,4,12,5,6,4,12,1
12,0,1,0,21,21,33,18,14,21,33,18,14,1
15,0,1,0,19,6,6,6,13,6,7,6,11,1
16,1,0,0,33,7,7,7,12,7,8,6,12,0
12,0,1,0,18,7,10,7,14,8,8,8,13,1
14,0,1,1,18,6,8,6,14,6,7,6,13,1
15,0,1,1,20,6,6,6,13,6,7,6,12,1
11,0,0,0,20,6,0,0,0,6,0,0,0,0
3,0,1,1,20,6,6,6,11,6,12,5,14,1
6,0,1,1,19,5,6,4,12,5,8,5,13,1
10,0,1,1,19,6,7,6,11,6,6,6,11,1
10,0,1,0,21,6,8,6,12,6,7,6,12,1
6,0,1,0,26,6,11,3,11,6,19,4,12,0
10,0,1,0,21,6,0,0,0,6,0,0,0,0
12,0,1,0,18,8,8,7,12,8,8,7,12,1
16,0,1,0,27,7,14,6,11,7,10,1,10,0
5,0,1,1,20,12,12,12,13,12,12,11,12,1
14,0,1,0,21,6,8,5,11,6,8,4,13,0
13,0,1,1,18,7,7,7,13,8,8,8,15,1
6,0,1,0,20,6,13,6,12,6,11,5,11,0
15,0,1,0,18,6,6,6,12,6,7,6,12,1
10,0,1,1,20,6,6,6,12,6,6,6,12,1
6,0,1,1,19,5,10,3,12,5,7,3,13,1
12,0,1,0,20,7,8,6,13,8,8,7,14,1
17,0,1,1,20,5,5,5,12,5,6,5,12,1
6,0,1,0,20,5,10,2,14,5,7,4,11,0
10,1,1,0,19,6,7,0,0,5,5,0,0,0
15,0,1,0,18,6,7,6,14,6,8,6,13,1
6,0,1,0,18,5,7,3,12,5,9,5,12,1
12,0,1,1,19,7,10,6,12,8,8,7,12,1
12,0,1,0,19,7,8,6,13,8,10,7,13,0
4,0,1,0,43,6,8,6,12,6,14,5,12,0
5,0,1,0,47,10,14,8,14,7,7,5,13,0
9,0,0,0,23,3,3,0,0,2,2,0,0,0
10,1,1,1,19,6,8,6,12,6,7,6,12,1
12,0,1,0,20,8,11,6,12,8,11,6,12,1
2,0,1,1,19,12,12,12,13,11,12,11,14,1
6,0,1,0,19,6,13,6,16,6,8,6,14,1
6,0,1,0,19,6,8,6,14,6,7,6,13,1
3,1,1,1,39,6,9,6,11,6,9,4,13,1
5,0,1,1,20,6,6,6,12,6,8,6,13,1
5,0,1,0,21,6,6,6,12,6,6,6,12,1
10,1,0,0,22,11,16,9,10,10,20,4,11,1
15,0,1,0,19,6,11,1,13,5,10,0,0,0
14,0,1,0,22,6,6,6,15,6,6,6,16,1
16,0,1,1,19,6,8,6,12,6,7,6,12,1
2,1,1,0,18,0,0,0,0,0,0,0,0,0
9,0,1,0,26,5,9,5,12,5,5,5,10,0
17,0,0,0,36,5,5,0,0,5,5,0,0,0
2,1,1,1,20,0,0,0,0,0,0,0,0,1
9,0,1,0,30,5,8,2,11,5,6,4,11,0
4,0,1,0,24,6,7,6,15,6,10,6,15,0
9,0,1,0,26,15,15,11,10,14,15,11,11,0
9,0,0,0,19,5,16,1,12,5,6,0,0,0
10,0,1,0,34,6,8,5,12,6,11,4,11,1
8,0,1,0,33,5,12,1,13,5,7,3,14,0
9,0,1,0,19,5,8,5,11,5,10,4,10,1
7,1,0,0,26,5,11,1,10,5,14,1,11,0
14,0,1,0,29,6,7,1,14,6,6,0,0,0
7,0,1,1,19,5,9,5,12,5,8,2,12,0
2,0,1,0,18,0,0,0,0,0,0,0,0,0
17,0,0,0,29,5,11,2,11,5,9,1,12,0
11,0,1,0,21,6,6,6,12,6,7,5,11,1
11,0,1,0,19,6,7,5,10,6,10,2,10,0
12,0,1,0,20,7,14,5,12,8,15,7,11,1
6,0,1,0,18,5,5,0,0,5,5,0,0,0
5,0,1,0,18,6,6,6,12,6,8,5,11,0
9,1,1,1,21,5,5,5,12,5,9,3,12,0
9,0,1,0,20,5,0,0,0,5,0,0,0,0
7,0,1,1,30,5,11,0,0,5,5,0,0,0
14,0,1,0,19,6,6,6,14,6,6,6,14,1
9,0,1,0,30,5,7,5,13,5,7,4,13,0
9,0,1,1,22,5,8,5,11,5,13,4,11,1
2,0,1,0,22,0,0,0,0,0,0,0,0,1
5,1,0,0,19,6,6,6,12,6,8,5,11,0
14,0,1,0,21,5,7,3,12,5,5,4,11,0
6,0,1,0,21,5,7,4,12,5,7,5,12,1
2,1,1,1,21,0,0,0,0,0,0,0,0,0
9,0,1,0,27,5,13,3,10,5,9,3,10,0
1,0,1,0,32,7,7,0,0,7,8,0,0,0
14,1,0,0,40,6,13,0,0,6,6,0,0,0
9,0,1,0,20,5,9,2,14,5,10,2,12,0
8,0,1,0,20,5,8,2,11,5,13,2,11,0
2,0,1,0,18,0,0,0,0,0,0,0,0,1
9,0,1,0,21,5,11,2,10,5,13,0,0,0
14,0,1,0,18,6,6,6,13,6,0,0,0,0
4,0,1,0,19,6,17,1,11,6,19,0,0,0
5,0,0,0,30,6,6,1,10,6,6,0,0,0
4,0,1,0,29,6,17,0,0,6,8,0,0,0
7,1,1,0,18,5,10,1,12,5,7,3,10,0
14,0,1,1,18,5,6,4,12,5,5,5,12,0
4,0,1,0,22,10,21,5,11,7,13,6,11,0
17,0,0,0,27,5,5,0,0,5,5,0,0,0
14,0,1,0,20,6,8,4,14,6,10,5,14,1
3,0,1,0,42,12,12,11,14,11,11,10,14,1
4,1,1,0,21,12,13,12,14,12,14,12,14,1
12,0,1,0,23,7,10,6,12,8,10,7,11,1
5,0,1,0,21,12,13,5,13,12,12,4,13,0
2,0,1,0,19,0,0,0,0,0,0,0,0,1
10,0,1,1,40,6,7,6,12,6,10,4,12,0
9,0,1,0,22,9,9,5,11,9,14,7,11,0
12,0,1,0,19,7,7,6,13,7,7,6,13,1
7,0,1,1,24,5,8,5,11,5,8,4,14,0
11,0,1,0,21,6,10,5,11,6,14,2,11,0
7,0,1,0,18,5,5,5,13,5,6,5,14,1
7,0,1,0,18,5,10,0,0,5,10,2,11,0
14,0,1,0,24,6,11,5,12,6,12,5,13,0
7,0,1,1,28,5,16,3,14,5,9,5,12,0
14,0,1,1,19,6,9,5,13,6,6,6,14,1
6,0,1,0,28,6,8,6,14,6,12,4,15,0
16,0,1,0,18,6,12,0,0,6,12,0,0,0
2,0,0,0,19,0,0,0,0,0,0,0,0,1
12,0,1,1,19,8,8,8,12,8,8,8,12,1
8,0,1,0,21,5,6,0,0,5,6,4,13,1
12,1,1,0,18,7,0,0,0,8,0,0,0,0
5,0,1,0,19,6,6,6,14,6,6,6,13,1
12,0,1,0,19,8,8,7,13,8,8,7,13,1
5,0,1,0,20,12,12,10,14,12,12,12,14,1
15,0,1,0,18,6,6,6,11,6,6,5,12,1
12,0,1,0,20,7,7,6,14,7,7,6,14,1
6,0,1,0,26,5,11,1,12,5,12,0,0,0
12,0,1,0,18,7,8,7,13,8,9,8,15,0
3,0,1,0,58,6,14,5,12,6,10,5,11,1
12,0,1,0,18,7,10,7,13,8,8,8,13,1
6,0,1,0,20,6,13,5,11,6,19,4,12,0
17,0,1,0,20,5,0,0,0,5,0,0,0,0
9,0,1,0,29,15,19,13,11,14,17,14,11,1
10,1,0,0,27,6,8,0,0,5,6,0,0,0
6,0,1,1,21,6,8,6,13,6,11,6,13,1
10,0,1,1,20,6,6,6,11,6,8,6,11,1
10,0,1,1,19,6,13,6,11,6,9,5,12,1
12,0,1,1,22,7,9,6,13,8,12,6,13,1
5,0,1,1,19,6,6,6,12,6,6,6,13,1
15,1,0,0,19,6,6,3,11,6,6,0,0,0
16,0,1,0,23,6,8,5,13,6,8,5,11,0
15,0,1,1,18,6,6,6,13,6,7,5,13,0
8,0,1,0,19,6,0,0,0,6,0,0,0,0
4,0,1,0,20,6,10,5,11,6,7,5,12,1
10,0,1,1,19,6,6,6,13,6,7,6,13,1
6,1,0,1,26,6,7,0,0,6,6,0,0,0
10,0,1,1,18,6,6,6,13,6,7,6,14,1
6,1,1,0,29,5,11,4,12,5,11,2,12,0
4,0,0,0,20,6,10,6,13,6,10,6,13,1
5,0,1,0,19,6,6,6,13,6,6,6,12,1
6,0,1,0,23,6,12,4,13,6,17,2,13,0
13,0,1,0,25,7,10,3,13,8,10,3,11,0
12,0,1,0,18,8,8,7,13,8,8,7,13,1
5,0,1,1,19,6,6,6,12,6,6,6,12,1
16,0,1,0,18,7,10,7,12,7,7,7,13,1
12,0,1,1,19,7,9,5,13,7,9,6,12,0
3,0,1,0,36,10,15,4,13,9,10,4,13,0
4,0,1,1,20,6,18,3,12,6,17,3,11,0
2,0,1,0,20,0,0,0,0,0,0,0,0,0
10,0,1,0,18,6,9,5,11,6,12,0,0,0
4,0,1,0,19,6,8,5,11,6,11,6,11,0
10,1,0,0,20,9,9,3,13,6,6,2,12,0
12,0,1,0,18,7,9,7,14,8,10,8,13,1
8,1,1,0,20,6,9,4,11,6,13,3,10,0
7,1,0,0,24,5,8,0,0,5,5,0,0,0
15,0,1,0,19,6,6,0,0,6,0,0,0,0
7,0,1,0,18,5,9,1,12,5,10,2,12,0
7,0,1,0,18,5,8,5,14,5,6,5,13,1
11,0,1,0,18,6,8,6,13,6,7,5,11,1
14,0,1,0,22,6,12,0,0,6,6,0,0,0
14,0,1,0,19,6,8,6,14,6,7,6,13,1
6,1,0,0,32,6,7,0,0,6,6,0,0,0
16,0,1,1,21,6,12,0,0,6,12,0,0,0
12,0,1,1,19,8,8,7,13,8,8,7,13,1
3,0,1,1,39,9,9,9,13,7,10,7,11,1
3,0,1,0,30,9,11,9,12,7,7,7,12,1
9,0,1,0,18,5,10,4,10,5,13,2,10,0
17,0,1,0,38,10,14,4,10,10,10,2,10,0
5,0,1,0,20,6,6,6,13,6,6,6,13,1
3,0,1,0,55,6,6,6,13,6,6,6,12,1
5,0,1,0,53,18,18,17,13,18,18,16,13,0
3,0,1,0,54,6,8,4,12,6,12,5,12,0
12,0,1,1,18,7,8,5,12,7,8,5,12,0
3,1,0,0,44,8,12,4,12,7,9,4,12,0
10,0,1,0,28,11,11,9,11,11,13,9,12,1
3,0,1,0,37,14,14,14,16,11,11,11,16,1
10,0,1,0,20,10,14,9,12,7,10,7,11,1
12,0,1,0,18,7,8,7,12,8,11,7,12,0
10,0,1,0,19,6,9,4,11,6,12,3,11,0
4,0,1,1,23,18,19,18,11,13,13,13,12,1
10,0,1,0,22,6,0,0,0,6,0,0,0,0
11,0,0,0,24,6,0,0,0,6,0,0,0,0
4,0,1,0,22,6,13,5,13,6,13,2,11,0
4,0,1,0,26,6,9,0,0,6,6,0,0,0
15,0,1,0,18,6,6,6,15,6,6,6,14,1
8,0,1,0,24,6,8,4,11,6,8,2,13,0
7,0,1,0,18,5,5,0,0,5,6,1,15,0
2,0,1,0,26,0,0,0,0,0,0,0,0,0
11,0,1,0,27,6,11,3,11,6,10,3,14,0
4,0,1,1,20,6,10,5,12,6,6,5,13,1
7,0,1,0,19,5,10,0,0,5,10,1,14,0
6,0,1,1,18,6,8,6,15,6,9,4,15,0
12,0,1,0,18,8,8,7,12,8,8,7,12,1
14,0,1,0,19,6,7,5,13,6,10,5,13,0
5,0,1,0,34,12,12,7,11,12,12,7,11,0
10,0,1,0,19,6,0,0,0,6,0,0,0,0
15,0,1,1,19,6,10,4,14,6,9,6,12,1
4,0,1,0,30,12,12,3,12,12,16,5,11,0
15,0,0,0,22,4,4,0,0,5,8,3,12,0
9,0,0,0,19,5,13,4,10,5,7,3,11,0
9,0,1,0,21,5,9,1,10,5,10,1,10,0
2,0,0,0,22,0,0,0,0,0,0,0,0,0
11,0,1,1,19,6,7,6,11,6,12,3,11,0
10,0,1,0,20,6,12,4,11,6,13,3,11,0
4,0,1,0,35,6,13,3,11,6,10,0,0,0
9,0,1,0,20,5,8,1,10,5,7,1,11,0
8,0,1,0,21,5,8,3,14,5,5,5,12,1
6,1,0,0,27,5,5,0,0,5,5,0,0,0
15,0,0,0,26,6,12,3,12,6,15,0,0,0
15,0,0,0,20,6,10,0,0,5,10,0,0,0
4,1,0,0,28,10,19,8,11,8,17,5,11,0
15,0,1,0,19,6,6,6,13,6,6,6,13,1
17,0,0,0,47,5,5,0,0,5,5,0,0,0
15,0,0,0,55,6,8,5,11,6,9,5,12,0
4,0,1,0,39,6,8,0,0,6,8,2,11,0
4,1,1,0,35,17,17,14,10,12,12,12,10,0
10,0,0,0,32,6,10,2,11,6,12,0,0,0
15,0,1,0,20,6,6,6,16,6,6,6,16,1
11,0,1,0,36,6,8,6,13,6,9,5,13,1
17,1,1,1,34,5,11,5,14,5,14,5,14,1
14,0,1,0,21,5,8,0,0,5,5,0,0,0
17,0,1,1,42,5,14,1,10,5,14,1,11,0
4,0,1,0,25,6,15,1,11,6,13,4,11,0
15,0,1,1,18,6,6,1,11,6,0,0,0,0
15,0,1,1,18,6,6,5,12,6,6,6,12,1
10,0,1,0,19,6,10,6,11,6,7,6,11,1
6,1,0,0,34,6,13,3,11,6,8,2,11,0
15,0,1,0,20,6,15,2,12,6,12,0,0,0
12,0,1,0,20,7,8,0,0,7,7,0,0,0
12,0,1,0,21,8,8,7,14,8,8,7,14,1
4,0,1,0,19,6,9,6,12,6,14,4,13,1
6,1,0,0,31,5,13,4,13,5,12,3,11,0
14,0,1,0,21,6,8,6,14,6,9,5,14,1
9,0,1,1,20,5,8,5,12,5,7,5,11,1
12,0,1,0,22,7,7,6,12,7,7,6,12,1
5,0,0,0,19,6,9,4,12,6,6,0,0,0
8,1,0,0,41,5,5,0,0,5,5,0,0,0
12,0,1,0,27,7,7,0,0,7,7,0,0,0
12,0,1,0,19,7,7,7,13,8,8,7,13,0
12,0,1,1,20,8,8,8,14,8,8,8,14,1
12,0,1,1,19,7,7,6,13,7,7,6,13,1
17,0,1,0,35,5,5,5,11,5,6,5,11,1
15,0,1,0,22,6,7,6,13,6,7,6,15,1
11,0,1,1,20,6,6,6,13,6,6,6,15,1
14,1,0,0,18,6,7,4,11,6,9,4,10,0
10,0,1,1,18,6,7,5,10,6,9,4,11,1
12,0,1,0,30,8,8,7,15,8,8,7,15,1
10,1,1,1,18,6,9,6,10,6,8,6,12,1
11,0,1,1,20,6,6,6,14,6,7,5,15,0
10,0,1,1,19,6,12,4,10,6,11,4,10,0
6,0,1,0,19,5,7,5,13,5,7,5,13,1
13,0,1,1,21,7,7,7,12,8,8,8,14,1
16,1,1,0,21,7,7,7,13,7,8,6,12,0
14,0,1,0,18,6,6,6,14,6,7,6,13,0
9,0,1,1,18,5,11,4,14,5,7,4,12,1
6,0,0,0,35,5,14,1,12,5,11,2,10,0
12,0,1,0,21,7,11,4,13,7,9,5,13,0
12,0,1,1,18,7,7,6,13,7,7,6,13,1
5,0,1,0,22,6,6,1,11,6,6,0,0,0
12,0,1,1,20,7,8,7,11,8,8,8,12,1
11,0,1,0,34,6,7,5,12,6,8,5,12,1
9,0,1,0,33,8,9,5,12,7,13,5,11,0
12,0,1,1,22,7,7,6,13,7,7,6,13,1
11,0,1,1,20,6,11,4,11,6,12,3,11,0
9,0,1,0,35,5,6,4,14,5,10,4,11,0
9,0,0,0,39,5,12,3,10,5,15,3,10,0
12,0,0,0,19,7,14,0,0,8,0,0,0,0
11,0,1,1,36,6,10,6,11,6,14,3,11,1
12,0,1,1,21,8,8,7,13,8,8,7,13,1
10,0,1,0,22,6,11,4,12,6,13,3,13,0
10,1,1,1,42,6,8,6,13,6,7,6,15,1
7,0,1,0,34,5,5,0,0,5,6,0,0,0
15,0,1,0,20,6,9,6,11,6,8,5,11,0
3,0,1,0,33,6,7,6,15,6,7,6,15,1
11,0,1,0,20,6,8,5,11,6,9,5,11,1
14,1,1,0,19,5,8,4,12,5,7,4,12,1
17,1,1,0,34,10,25,5,12,9,18,8,12,0
9,0,1,0,18,5,6,5,13,5,5,5,14,1
3,0,1,1,24,6,11,4,12,6,7,6,13,1
16,0,1,0,18,6,6,6,13,6,7,6,12,1
14,0,1,0,20,5,6,3,13,5,7,3,13,0
12,0,1,0,21,8,8,7,12,8,8,7,12,1
10,0,1,1,19,6,8,6,11,6,13,3,11,1
12,0,1,1,19,7,8,6,13,8,8,8,12,1
10,0,1,1,18,6,10,4,12,6,8,6,12,1
3,0,1,1,38,9,13,8,12,7,9,7,13,1
2,1,1,0,21,12,12,11,11,11,18,9,11,0
9,0,1,0,23,5,6,1,10,5,5,0,0,0
12,0,1,0,19,8,8,8,14,8,8,8,14,1
15,1,0,0,18,6,8,6,14,6,6,5,12,0
2,0,1,1,18,0,0,0,0,0,0,0,0,1
4,0,1,0,24,6,10,5,11,6,13,4,11,0
15,0,1,1,18,6,6,6,13,6,6,6,14,1
8,0,1,0,18,6,8,6,14,6,9,6,12,1
17,0,1,0,26,10,13,8,12,10,12,10,13,1
9,1,1,0,19,5,13,1,10,5,8,2,10,0
14,0,1,1,19,6,10,0,0,6,6,0,0,0
11,0,1,0,19,6,12,4,11,6,6,4,12,0
8,1,1,0,20,5,10,2,12,5,9,4,11,0
11,0,1,0,22,6,10,4,10,6,12,2,13,0
12,0,1,0,19,7,7,7,14,8,9,8,15,1
12,0,1,0,20,7,7,7,14,8,8,8,15,1
9,0,1,0,36,5,8,3,11,5,12,4,13,0
16,0,1,0,29,7,14,0,0,6,6,0,0,0
10,0,1,0,19,6,10,6,12,6,12,4,11,1
9,1,0,0,24,5,0,0,0,5,0,0,0,0
4,1,0,0,27,6,6,0,0,6,7,0,0,0
15,0,1,1,18,6,7,6,13,6,7,6,14,1
